station,horizon,persistence,actual_events,predicted_events,matched_events,false_alarms,missed_events,event_precision,event_recall,event_f1,onset_error_hours,onset_error_hours_n,peak_error_hours,peak_error_hours_n,duration_error_hours,duration_error_hours_n,recovery_error_hours,recovery_error_hours_n
Ashok Vihar Delhi DPCC,24,6,30,24,21,3,9,0.875,0.7,0.7777777777777777,8.0,10,10.380952380952381,21,2.75,4,7.428571428571429,7
Bawana Delhi DPCC,1,2,119,112,98,14,21,0.875,0.8235294117647058,0.8484848484848485,2.0126582278481013,79,4.091836734693878,98,2.5416666666666665,72,1.3448275862068966,87
Bawana Delhi DPCC,1,3,91,92,78,14,13,0.8478260869565217,0.8571428571428571,0.8524590163934426,2.21875,64,4.858974358974359,78,2.8275862068965516,58,1.1323529411764706,68
Bawana Delhi DPCC,1,6,65,58,54,4,11,0.9310344827586207,0.8307692307692308,0.8780487804878049,2.738095238095238,42,6.407407407407407,54,3.736842105263158,38,1.326086956521739,46
Bawana Delhi DPCC,6,2,122,89,70,19,52,0.7865168539325843,0.5737704918032787,0.6635071090047393,6.411764705882353,51,8.685714285714285,70,8.975,40,5.02,50
Bawana Delhi DPCC,6,3,93,72,60,12,33,0.8333333333333334,0.6451612903225806,0.7272727272727272,6.822222222222222,45,9.733333333333333,60,9.342857142857143,35,5.6976744186046515,43
Bawana Delhi DPCC,6,6,60,50,39,11,21,0.78,0.65,0.709090909090909,6.896551724137931,29,11.282051282051283,39,11.0,25,7.121212121212121,33
Bawana Delhi DPCC,12,2,122,96,70,26,52,0.7291666666666666,0.5737704918032787,0.6422018348623854,4.74,50,5.371428571428571,70,9.837837837837839,37,7.0,45
Bawana Delhi DPCC,12,3,94,80,60,20,34,0.75,0.6382978723404256,0.6896551724137931,4.790697674418604,43,5.9,60,10.483870967741936,31,7.923076923076923,39
Bawana Delhi DPCC,12,6,60,55,38,17,22,0.6909090909090909,0.6333333333333333,0.6608695652173913,5.862068965517241,29,7.657894736842105,38,11.08695652173913,23,9.76923076923077,26
Bawana Delhi DPCC,24,2,121,97,66,31,55,0.6804123711340206,0.5454545454545454,0.6055045871559633,6.093023255813954,43,6.333333333333333,66,7.181818181818182,33,4.069767441860465,43
Bawana Delhi DPCC,24,3,93,83,54,29,39,0.6506024096385542,0.5806451612903226,0.6136363636363636,7.117647058823529,34,7.462962962962963,54,8.153846153846153,26,4.705882352941177,34
Bawana Delhi DPCC,24,6,63,56,40,16,23,0.7142857142857143,0.6349206349206349,0.6722689075630252,8.76,25,9.3,40,9.15,20,5.444444444444445,27
CRRI Mathura Road Delhi IMD,1,2,62,48,44,4,18,0.9166666666666666,0.7096774193548387,0.7999999999999999,1.15,40,1.4772727272727273,44,1.236842105263158,38,1.075,40
CRRI Mathura Road Delhi IMD,1,3,50,39,38,1,12,0.9743589743589743,0.76,0.853932584269663,1.1470588235294117,34,1.5263157894736843,38,1.375,32,1.1470588235294117,34
CRRI Mathura Road Delhi IMD,1,6,29,23,22,1,7,0.9565217391304348,0.7586206896551724,0.8461538461538461,1.1904761904761905,21,1.8636363636363635,22,0.7894736842105263,19,0.631578947368421,19
CRRI Mathura Road Delhi IMD,6,2,62,33,24,9,38,0.7272727272727273,0.3870967741935484,0.505263157894737,3.8,20,4.125,24,6.823529411764706,17,3.6470588235294117,17
CRRI Mathura Road Delhi IMD,6,3,47,26,21,5,26,0.8076923076923077,0.44680851063829785,0.5753424657534246,3.8947368421052633,19,4.571428571428571,21,7.1875,16,3.8125,16
CRRI Mathura Road Delhi IMD,6,6,29,18,18,0,11,1.0,0.6206896551724138,0.7659574468085107,4.176470588235294,17,5.055555555555555,18,7.428571428571429,14,4.642857142857143,14
CRRI Mathura Road Delhi IMD,12,2,61,37,23,14,38,0.6216216216216216,0.3770491803278688,0.4693877551020408,3.2222222222222223,18,2.391304347826087,23,5.8,15,2.9444444444444446,18
CRRI Mathura Road Delhi IMD,12,3,49,34,23,11,26,0.6764705882352942,0.46938775510204084,0.5542168674698795,3.2222222222222223,18,2.608695652173913,23,5.8,15,2.8823529411764706,17
CRRI Mathura Road Delhi IMD,12,6,31,23,18,5,13,0.782608695652174,0.5806451612903226,0.6666666666666667,3.642857142857143,14,3.0555555555555554,18,7.0,11,3.3846153846153846,13
CRRI Mathura Road Delhi IMD,24,2,59,35,24,11,35,0.6857142857142857,0.4067796610169492,0.5106382978723405,2.7777777777777777,18,4.291666666666667,24,6.3076923076923075,13,4.875,16
CRRI Mathura Road Delhi IMD,24,3,45,33,22,11,23,0.6666666666666666,0.4888888888888889,0.5641025641025641,2.7777777777777777,18,4.681818181818182,22,6.3076923076923075,13,4.933333333333334,15
CRRI Mathura Road Delhi IMD,24,6,29,21,15,6,14,0.7142857142857143,0.5172413793103449,0.6000000000000001,2.076923076923077,13,5.666666666666667,15,6.8,10,5.9,10
DTU Delhi CPCB,1,2,93,95,84,11,9,0.8842105263157894,0.9032258064516129,0.8936170212765957,1.4342105263157894,76,2.2857142857142856,84,0.8591549295774648,71,0.8227848101265823,79
DTU Delhi CPCB,1,3,76,70,65,5,11,0.9285714285714286,0.8552631578947368,0.8904109589041096,1.5084745762711864,59,2.6769230769230767,65,0.9629629629629629,54,0.8666666666666667,60
DTU Delhi CPCB,1,6,38,38,34,4,4,0.8947368421052632,0.8947368421052632,0.8947368421052632,1.9666666666666666,30,4.205882352941177,34,1.5384615384615385,26,0.8666666666666667,30
DTU Delhi CPCB,6,2,97,65,41,24,56,0.6307692307692307,0.422680412371134,0.5061728395061729,5.161290322580645,31,6.2439024390243905,41,6.48,25,4.266666666666667,30
DTU Delhi CPCB,6,3,78,53,39,14,39,0.7358490566037735,0.5,0.5954198473282442,5.266666666666667,30,6.461538461538462,39,6.48,25,4.241379310344827,29
DTU Delhi CPCB,6,6,35,33,25,8,10,0.7575757575757576,0.7142857142857143,0.7352941176470589,6.571428571428571,21,8.96,25,7.368421052631579,19,4.954545454545454,22
DTU Delhi CPCB,12,2,101,67,44,23,57,0.6567164179104478,0.43564356435643564,0.5238095238095238,8.0,34,7.0,44,14.16,25,7.166666666666667,30
DTU Delhi CPCB,12,3,84,60,42,18,42,0.7,0.5,0.5833333333333334,8.09375,32,7.285714285714286,42,14.826086956521738,23,7.607142857142857,28
DTU Delhi CPCB,12,6,42,35,27,8,15,0.7714285714285715,0.6428571428571429,0.7012987012987013,11.68421052631579,19,10.407407407407407,27,20.666666666666668,15,10.055555555555555,18
DTU Delhi CPCB,24,2,99,62,39,23,60,0.6290322580645161,0.3939393939393939,0.48447204968944096,7.3,30,6.538461538461538,39,9.681818181818182,22,5.0,27
DTU Delhi CPCB,24,3,81,50,32,18,49,0.64,0.3950617283950617,0.48854961832061067,8.583333333333334,24,7.75,32,11.294117647058824,17,5.681818181818182,22
DTU Delhi CPCB,24,6,39,28,20,8,19,0.7142857142857143,0.5128205128205128,0.5970149253731343,13.153846153846153,13,11.5,20,18.25,8,8.583333333333334,12
Dr. Karni Singh Shooting Range Delhi DPCC,1,2,53,47,40,7,13,0.851063829787234,0.7547169811320755,0.8,4.857142857142857,28,5.575,40,4.428571428571429,21,2.107142857142857,28
Dr. Karni Singh Shooting Range Delhi DPCC,1,3,39,36,30,6,9,0.8333333333333334,0.7692307692307693,0.8,6.315789473684211,19,6.966666666666667,30,6.230769230769231,13,2.7,20
Dr. Karni Singh Shooting Range Delhi DPCC,1,6,27,31,25,6,2,0.8064516129032258,0.9259259259259259,0.8620689655172414,7.3125,16,8.16,25,7.8,10,3.466666666666667,15
Dr. Karni Singh Shooting Range Delhi DPCC,6,2,58,49,31,18,27,0.6326530612244898,0.5344827586206896,0.5794392523364486,11.4,15,8.161290322580646,31,9.0,7,5.75,12
Dr. Karni Singh Shooting Range Delhi DPCC,6,3,42,38,27,11,15,0.7105263157894737,0.6428571428571429,0.6749999999999999,11.4,15,9.148148148148149,27,9.0,7,5.75,12
Dr. Karni Singh Shooting Range Delhi DPCC,6,6,26,26,19,7,7,0.7307692307692307,0.7307692307692307,0.7307692307692306,12.9,10,12.0,19,5.75,4,7.222222222222222,9
Dr. Karni Singh Shooting Range Delhi DPCC,12,2,64,54,32,22,32,0.5925925925925926,0.5,0.5423728813559322,6.117647058823529,17,6.4375,32,4.857142857142857,7,11.777777777777779,9
Dr. Karni Singh Shooting Range Delhi DPCC,12,3,47,43,25,18,22,0.5813953488372093,0.5319148936170213,0.5555555555555555,8.416666666666666,12,8.0,25,6.75,4,16.666666666666668,6
Dr. Karni Singh Shooting Range Delhi DPCC,12,6,29,33,21,12,8,0.6363636363636364,0.7241379310344828,0.6774193548387097,9.9,10,10.19047619047619,21,6.75,4,12.5,6
Dr. Karni Singh Shooting Range Delhi DPCC,24,2,63,56,37,19,26,0.6607142857142857,0.5873015873015873,0.6218487394957983,3.7058823529411766,17,8.378378378378379,37,7.6,10,4.0,13
Dr. Karni Singh Shooting Range Delhi DPCC,24,3,49,49,32,17,17,0.6530612244897959,0.6530612244897959,0.6530612244897959,4.538461538461538,13,9.1875,32,9.571428571428571,7,4.6,10
Dr. Karni Singh Shooting Range Delhi DPCC,24,6,32,31,21,10,11,0.6774193548387096,0.65625,0.6666666666666667,6.111111111111111,9,13.095238095238095,21,16.25,4,7.333333333333333,6
IHBAS Dilshad Garden Delhi CPCB,1,2,98,77,66,11,32,0.8571428571428571,0.673469387755102,0.7542857142857142,1.8615384615384616,65,1.7878787878787878,66,2.0677966101694913,59,1.15,60
IHBAS Dilshad Garden Delhi CPCB,1,3,75,59,49,10,26,0.8305084745762712,0.6533333333333333,0.7313432835820896,2.1875,48,2.0,49,2.5238095238095237,42,1.186046511627907,43
IHBAS Dilshad Garden Delhi CPCB,1,6,36,33,28,5,8,0.8484848484848485,0.7777777777777778,0.8115942028985507,3.0,27,2.642857142857143,28,3.590909090909091,22,1.173913043478261,23
IHBAS Dilshad Garden Delhi CPCB,6,2,105,70,46,24,59,0.6571428571428571,0.4380952380952381,0.5257142857142856,3.3947368421052633,38,3.282608695652174,46,5.32258064516129,31,3.1515151515151514,33
IHBAS Dilshad Garden Delhi CPCB,6,3,83,57,38,19,45,0.6666666666666666,0.4578313253012048,0.5428571428571428,3.8125,32,3.710526315789474,38,5.576923076923077,26,3.074074074074074,27
IHBAS Dilshad Garden Delhi CPCB,6,6,34,31,23,8,11,0.7419354838709677,0.6764705882352942,0.7076923076923077,5.090909090909091,22,4.782608695652174,23,7.294117647058823,17,3.5,18
IHBAS Dilshad Garden Delhi CPCB,12,2,107,55,38,17,69,0.6909090909090909,0.35514018691588783,0.4691358024691358,4.433333333333334,30,4.131578947368421,38,7.636363636363637,22,4.407407407407407,27
IHBAS Dilshad Garden Delhi CPCB,12,3,81,44,35,9,46,0.7954545454545454,0.43209876543209874,0.5599999999999999,4.142857142857143,28,4.6571428571428575,35,7.6,20,4.5,24
IHBAS Dilshad Garden Delhi CPCB,12,6,38,33,24,9,14,0.7272727272727273,0.631578947368421,0.676056338028169,5.526315789473684,19,5.583333333333333,24,9.066666666666666,15,5.0,18
IHBAS Dilshad Garden Delhi CPCB,24,2,108,59,41,18,67,0.6949152542372882,0.37962962962962965,0.4910179640718563,3.3870967741935485,31,3.902439024390244,41,8.0,21,4.392857142857143,28
IHBAS Dilshad Garden Delhi CPCB,24,3,84,50,32,18,52,0.64,0.38095238095238093,0.4776119402985074,3.6956521739130435,23,4.59375,32,8.714285714285714,14,4.55,20
IHBAS Dilshad Garden Delhi CPCB,24,6,40,33,21,12,19,0.6363636363636364,0.525,0.5753424657534246,4.277777777777778,18,5.809523809523809,21,9.545454545454545,11,7.363636363636363,11
ITO Delhi CPCB,1,2,91,85,75,10,16,0.8823529411764706,0.8241758241758241,0.8522727272727273,3.0,66,3.56,75,3.607142857142857,56,1.171875,64
ITO Delhi CPCB,1,3,78,72,65,7,13,0.9027777777777778,0.8333333333333334,0.8666666666666667,3.2203389830508473,59,4.0,65,3.9591836734693877,49,1.2407407407407407,54
ITO Delhi CPCB,1,6,59,56,51,5,8,0.9107142857142857,0.864406779661017,0.8869565217391304,3.5217391304347827,46,4.803921568627451,51,4.394736842105263,38,1.4285714285714286,42
ITO Delhi CPCB,6,2,95,85,61,24,34,0.7176470588235294,0.6421052631578947,0.6777777777777779,6.955555555555556,45,7.852459016393443,61,9.837837837837839,37,5.818181818181818,44
ITO Delhi CPCB,6,3,83,79,57,22,26,0.7215189873417721,0.6867469879518072,0.7037037037037036,6.976190476190476,42,8.12280701754386,57,9.970588235294118,34,6.219512195121951,41
ITO Delhi CPCB,6,6,59,58,41,17,18,0.7068965517241379,0.6949152542372882,0.7008547008547009,7.882352941176471,34,9.487804878048781,41,12.88888888888889,27,7.848484848484849,33
ITO Delhi CPCB,12,2,95,90,55,35,40,0.6111111111111112,0.5789473684210527,0.5945945945945946,8.097560975609756,41,8.872727272727273,55,14.606060606060606,33,8.1,40
ITO Delhi CPCB,12,3,85,81,52,29,33,0.6419753086419753,0.611764705882353,0.6265060240963856,7.894736842105263,38,9.211538461538462,52,14.966666666666667,30,8.72972972972973,37
ITO Delhi CPCB,12,6,65,63,46,17,19,0.7301587301587301,0.7076923076923077,0.7187500000000001,8.696969696969697,33,10.108695652173912,46,15.692307692307692,26,9.333333333333334,33
ITO Delhi CPCB,24,2,94,100,57,43,37,0.57,0.6063829787234043,0.5876288659793814,8.625,40,7.298245614035087,57,13.32258064516129,31,5.2368421052631575,38
ITO Delhi CPCB,24,3,81,90,52,38,29,0.5777777777777777,0.6419753086419753,0.6081871345029239,8.75,36,7.769230769230769,52,13.814814814814815,27,5.666666666666667,33
ITO Delhi CPCB,24,6,59,61,40,21,19,0.6557377049180327,0.6779661016949152,0.6666666666666666,10.068965517241379,29,9.4,40,15.454545454545455,22,6.708333333333333,24
Jahangirpuri Delhi DPCC,1,2,78,76,65,11,13,0.8552631578947368,0.8333333333333334,0.8441558441558442,1.4528301886792452,53,2.9692307692307693,65,1.434782608695652,46,1.2181818181818183,55
Jahangirpuri Delhi DPCC,1,3,60,55,50,5,10,0.9090909090909091,0.8333333333333334,0.8695652173913043,1.575,40,3.58,50,1.7272727272727273,33,1.35,40
Jahangirpuri Delhi DPCC,1,6,35,32,29,3,6,0.90625,0.8285714285714286,0.8656716417910447,1.6363636363636365,22,5.310344827586207,29,1.8888888888888888,18,1.7391304347826086,23
Jahangirpuri Delhi DPCC,6,2,82,47,42,5,40,0.8936170212765957,0.5121951219512195,0.6511627906976745,5.16,25,5.380952380952381,42,5.722222222222222,18,3.888888888888889,27
Jahangirpuri Delhi DPCC,6,3,60,41,34,7,26,0.8292682926829268,0.5666666666666667,0.6732673267326732,5.904761904761905,21,6.264705882352941,34,6.266666666666667,15,4.142857142857143,21
Jahangirpuri Delhi DPCC,6,6,33,31,24,7,9,0.7741935483870968,0.7272727272727273,0.7500000000000001,6.875,16,7.916666666666667,24,6.916666666666667,12,4.222222222222222,18
Jahangirpuri Delhi DPCC,12,2,84,51,39,12,45,0.7647058823529411,0.4642857142857143,0.5777777777777777,2.3181818181818183,22,8.461538461538462,39,4.928571428571429,14,3.4761904761904763,21
Jahangirpuri Delhi DPCC,12,3,63,42,32,10,31,0.7619047619047619,0.5079365079365079,0.6095238095238095,2.8823529411764706,17,9.84375,32,5.2,10,3.625,16
Jahangirpuri Delhi DPCC,12,6,35,29,21,8,14,0.7241379310344828,0.6,0.65625,4.666666666666667,12,9.904761904761905,21,8.5,8,7.3,10
Jahangirpuri Delhi DPCC,24,2,90,58,42,16,48,0.7241379310344828,0.4666666666666667,0.5675675675675675,3.65,20,4.5,42,8.4,10,3.75,16
Jahangirpuri Delhi DPCC,24,3,67,49,37,12,30,0.7551020408163265,0.5522388059701493,0.6379310344827587,3.764705882352941,17,4.702702702702703,37,8.4,10,4.714285714285714,14
Jahangirpuri Delhi DPCC,24,6,35,34,22,12,13,0.6470588235294118,0.6285714285714286,0.6376811594202899,5.5,10,6.090909090909091,22,10.142857142857142,7,4.8,10
Jawaharlal Nehru Stadium Delhi DPCC,1,2,46,47,41,6,5,0.8723404255319149,0.8913043478260869,0.8817204301075269,1.4411764705882353,34,4.121951219512195,41,2.8,30,1.4594594594594594,37
Jawaharlal Nehru Stadium Delhi DPCC,1,3,40,45,39,6,1,0.8666666666666667,0.975,0.9176470588235294,1.4848484848484849,33,4.282051282051282,39,2.8,30,1.4722222222222223,36
Jawaharlal Nehru Stadium Delhi DPCC,1,6,32,33,27,6,5,0.8181818181818182,0.84375,0.8307692307692308,1.4583333333333333,24,5.851851851851852,27,3.0434782608695654,23,1.7692307692307692,26
Jawaharlal Nehru Stadium Delhi DPCC,6,2,46,43,30,13,16,0.6976744186046512,0.6521739130434783,0.6741573033707865,9.409090909090908,22,7.933333333333334,30,16.235294117647058,17,6.954545454545454,22
Jawaharlal Nehru Stadium Delhi DPCC,6,3,40,38,27,11,13,0.7105263157894737,0.675,0.6923076923076923,10.3,20,8.703703703703704,27,16.235294117647058,17,6.954545454545454,22
Jawaharlal Nehru Stadium Delhi DPCC,6,6,31,27,21,6,10,0.7777777777777778,0.6774193548387096,0.7241379310344828,11.38888888888889,18,10.761904761904763,21,17.0,16,7.894736842105263,19
Jawaharlal Nehru Stadium Delhi DPCC,12,2,47,42,32,10,15,0.7619047619047619,0.6808510638297872,0.7191011235955055,8.083333333333334,24,7.96875,32,15.263157894736842,19,7.782608695652174,23
Jawaharlal Nehru Stadium Delhi DPCC,12,3,41,36,28,8,13,0.7777777777777778,0.6829268292682927,0.7272727272727273,8.727272727272727,22,9.107142857142858,28,16.055555555555557,18,8.333333333333334,21
Jawaharlal Nehru Stadium Delhi DPCC,12,6,33,28,25,3,8,0.8928571428571429,0.7575757575757576,0.819672131147541,9.6,20,9.88,25,16.647058823529413,17,8.45,20
Jawaharlal Nehru Stadium Delhi DPCC,24,2,49,36,32,4,17,0.8888888888888888,0.6530612244897959,0.7529411764705882,8.5,22,7.65625,32,15.105263157894736,19,6.96,25
Jawaharlal Nehru Stadium Delhi DPCC,24,3,40,32,28,4,12,0.875,0.7,0.7777777777777777,8.55,20,8.535714285714286,28,15.944444444444445,18,7.2272727272727275,22
Jawaharlal Nehru Stadium Delhi DPCC,24,6,32,25,23,2,9,0.92,0.71875,0.8070175438596492,6.411764705882353,17,7.913043478260869,23,13.8125,16,7.526315789473684,19
Major Dhyan Chand National Stadium Delhi DPCC,1,2,58,60,46,14,12,0.7666666666666667,0.7931034482758621,0.7796610169491527,3.3055555555555554,36,1.6521739130434783,46,2.65625,32,0.9,40
Major Dhyan Chand National Stadium Delhi DPCC,1,3,43,50,40,10,3,0.8,0.9302325581395349,0.8602150537634408,3.5161290322580645,31,1.875,40,3.037037037037037,27,1.088235294117647,34
Major Dhyan Chand National Stadium Delhi DPCC,1,6,36,37,30,7,6,0.8108108108108109,0.8333333333333334,0.8219178082191781,3.869565217391304,23,2.033333333333333,30,2.95,20,1.0,25
Major Dhyan Chand National Stadium Delhi DPCC,6,2,63,55,37,18,26,0.6727272727272727,0.5873015873015873,0.6271186440677966,6.0,22,5.594594594594595,37,8.444444444444445,18,3.875,24
Major Dhyan Chand National Stadium Delhi DPCC,6,3,46,50,32,18,14,0.64,0.6956521739130435,0.6666666666666666,6.15,20,6.28125,32,8.625,16,4.142857142857143,21
Major Dhyan Chand National Stadium Delhi DPCC,6,6,32,33,21,12,11,0.6363636363636364,0.65625,0.6461538461538462,6.133333333333334,15,8.714285714285714,21,7.769230769230769,13,4.5,18
Major Dhyan Chand National Stadium Delhi DPCC,12,2,62,62,34,28,28,0.5483870967741935,0.5483870967741935,0.5483870967741935,4.2272727272727275,22,6.0,34,6.647058823529412,17,4.409090909090909,22
Major Dhyan Chand National Stadium Delhi DPCC,12,3,45,51,28,23,17,0.5490196078431373,0.6222222222222222,0.5833333333333334,4.55,20,7.071428571428571,28,7.0,15,4.888888888888889,18
Major Dhyan Chand National Stadium Delhi DPCC,12,6,32,40,22,18,10,0.55,0.6875,0.6111111111111112,5.666666666666667,15,8.727272727272727,22,7.769230769230769,13,5.6,15
Major Dhyan Chand National Stadium Delhi DPCC,24,2,67,65,42,23,25,0.6461538461538462,0.6268656716417911,0.6363636363636365,9.173913043478262,23,7.0476190476190474,42,7.933333333333334,15,5.68,25
Major Dhyan Chand National Stadium Delhi DPCC,24,3,52,55,36,19,16,0.6545454545454545,0.6923076923076923,0.6728971962616823,10.25,20,8.083333333333334,36,9.083333333333334,12,6.380952380952381,21
Major Dhyan Chand National Stadium Delhi DPCC,24,6,34,40,25,15,9,0.625,0.7352941176470589,0.6756756756756757,12.6875,16,11.32,25,9.083333333333334,12,7.588235294117647,17
Mandir Marg Delhi DPCC,1,2,66,65,55,10,11,0.8461538461538461,0.8333333333333334,0.8396946564885497,1.7272727272727273,44,3.036363636363636,55,1.8529411764705883,34,1.0,43
Mandir Marg Delhi DPCC,1,3,61,53,47,6,14,0.8867924528301887,0.7704918032786885,0.8245614035087719,1.7837837837837838,37,3.425531914893617,47,1.9310344827586208,29,1.054054054054054,37
Mandir Marg Delhi DPCC,1,6,40,32,30,2,10,0.9375,0.75,0.8333333333333334,1.5,24,4.8,30,2.1666666666666665,18,0.9545454545454546,22
Mandir Marg Delhi DPCC,6,2,67,55,41,14,26,0.7454545454545455,0.6119402985074627,0.6721311475409837,6.0,26,7.536585365853658,41,8.222222222222221,18,6.041666666666667,24
Mandir Marg Delhi DPCC,6,3,59,48,36,12,23,0.75,0.6101694915254238,0.6728971962616822,6.458333333333333,24,8.5,36,9.0625,16,6.5,22
Mandir Marg Delhi DPCC,6,6,35,27,25,2,10,0.9259259259259259,0.7142857142857143,0.8064516129032259,6.368421052631579,19,11.64,25,10.307692307692308,13,8.588235294117647,17
Mandir Marg Delhi DPCC,12,2,66,51,41,10,25,0.803921568627451,0.6212121212121212,0.7008547008547008,3.4615384615384617,26,6.439024390243903,41,6.733333333333333,15,6.444444444444445,18
Mandir Marg Delhi DPCC,12,3,61,47,38,9,23,0.8085106382978723,0.6229508196721312,0.7037037037037038,3.6956521739130435,23,6.894736842105263,38,6.733333333333333,15,6.444444444444445,18
Mandir Marg Delhi DPCC,12,6,38,42,30,12,8,0.7142857142857143,0.7894736842105263,0.7500000000000001,2.5555555555555554,18,7.333333333333333,30,6.615384615384615,13,6.9375,16
Mandir Marg Delhi DPCC,24,2,67,54,46,8,21,0.8518518518518519,0.6865671641791045,0.7603305785123967,5.233333333333333,30,4.934782608695652,46,5.6875,16,5.333333333333333,24
Mandir Marg Delhi DPCC,24,3,62,49,42,7,20,0.8571428571428571,0.6774193548387096,0.7567567567567567,5.038461538461538,26,4.9523809523809526,42,5.384615384615385,13,5.857142857142857,21
Mandir Marg Delhi DPCC,24,6,37,34,27,7,10,0.7941176470588235,0.7297297297297297,0.7605633802816901,3.4705882352941178,17,6.518518518518518,27,5.909090909090909,11,5.875,16
Mundka Delhi DPCC,1,2,66,71,57,14,9,0.8028169014084507,0.8636363636363636,0.832116788321168,2.4444444444444446,45,3.0526315789473686,57,2.135135135135135,37,1.488888888888889,45
Mundka Delhi DPCC,1,3,52,58,49,9,3,0.8448275862068966,0.9423076923076923,0.890909090909091,2.8947368421052633,38,3.36734693877551,49,2.4838709677419355,31,1.4736842105263157,38
Mundka Delhi DPCC,1,6,35,33,29,4,6,0.8787878787878788,0.8285714285714286,0.8529411764705883,4.090909090909091,22,4.827586206896552,29,3.764705882352941,17,2.1818181818181817,22
Mundka Delhi DPCC,6,2,68,56,42,14,26,0.75,0.6176470588235294,0.6774193548387097,6.238095238095238,21,7.976190476190476,42,11.4375,16,6.3478260869565215,23
Mundka Delhi DPCC,6,3,54,48,37,11,17,0.7708333333333334,0.6851851851851852,0.7254901960784315,6.5,20,9.0,37,12.0,15,6.761904761904762,21
Mundka Delhi DPCC,6,6,35,31,26,5,9,0.8387096774193549,0.7428571428571429,0.787878787878788,6.9411764705882355,17,11.807692307692308,26,12.923076923076923,13,7.611111111111111,18
Mundka Delhi DPCC,12,2,74,61,43,18,31,0.7049180327868853,0.581081081081081,0.637037037037037,7.333333333333333,21,6.930232558139535,43,8.571428571428571,14,6.380952380952381,21
Mundka Delhi DPCC,12,3,58,46,35,11,23,0.7608695652173914,0.603448275862069,0.673076923076923,8.052631578947368,19,8.4,35,9.0,13,7.277777777777778,18
Mundka Delhi DPCC,12,6,37,32,25,7,12,0.78125,0.6756756756756757,0.7246376811594203,10.214285714285714,14,11.16,25,11.0,10,10.727272727272727,11
Mundka Delhi DPCC,24,2,70,55,40,15,30,0.7272727272727273,0.5714285714285714,0.64,6.473684210526316,19,7.325,40,7.2727272727272725,11,7.176470588235294,17
Mundka Delhi DPCC,24,3,56,41,32,9,24,0.7804878048780488,0.5714285714285714,0.6597938144329897,8.2,15,9.03125,32,8.777777777777779,9,8.642857142857142,14
Mundka Delhi DPCC,24,6,34,32,24,8,10,0.75,0.7058823529411765,0.7272727272727272,8.785714285714286,14,11.833333333333334,24,8.777777777777779,9,9.153846153846153,13
NSIT Dwarka Delhi CPCB,1,2,127,133,109,24,18,0.8195488721804511,0.8582677165354331,0.8384615384615385,1.77,100,2.7889908256880735,109,2.78125,96,1.6568627450980393,102
NSIT Dwarka Delhi CPCB,1,3,114,114,100,14,14,0.8771929824561403,0.8771929824561403,0.8771929824561403,1.879120879120879,91,2.96,100,2.9318181818181817,88,1.6914893617021276,94
