timestamp,n,mae,r2
2017,44522.0,95.20630373020431,0.09027308289510416
2018,194207.0,62.496752680271605,0.5211835552400637
2019,240666.0,59.86853250234747,0.5428408634959991
2020,240684.0,52.84943501338035,0.5997701395404584
2021,235353.0,57.915641686578525,0.5490930580873448
2022,233796.0,61.379815865999205,0.48023947977203874
2023,236606.0,58.60807160434046,0.5204308281323263
